p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,0,0,0,6,1,0,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,15,3,0,0,0,0,0
0,0,0,0,0,0,6,4,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,8,1,0,0,0,0,0
0,0,0,0,0,0,5,0,0,2,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,2,3,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,4,0,0,0,0,0
0,0,0,0,0,0,4,1,0,0,0,0,0
0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,0,0,0,14,5,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,8,2,0,1,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,10,2,0,0,0,0,0
0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,10,4,0,0,0,0,0
0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,12,5,0,0,0,0,0
0,0,0,0,0,0,9,2,0,0,0,0,0
0,0,0,0,0,0,7,5,0,0,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,20,2,0,0,0,0,0
0,0,0,0,0,0,7,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,4,2,0,1,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,1,2,0,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,0,0
0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,6,1,0,0,0,0,0
0,0,0,0,0,0,14,5,0,0,0,0,0
0,0,0,0,0,0,10,3,0,0,0,0,0
0,0,0,0,0,0,7,5,0,2,0,0,0
0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,0,0,0,0,4,7,0,1,0,0,0
0,0,0,0,0,0,7,4,0,0,0,0,0
0,0,0,0,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,41,0,0,0,0,0,0
0,0,0,0,0,0,5,2,0,1,0,0,0
0,0,0,0,0,0,3,4,0,0,0,0,0
0,0,0,0,0,0,7,2,0,0,0,0,0
0,0,0,0,0,0,2,8,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0,0,0,21,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,11,1,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,11,1,0,0,0,0,0
0,0,0,0,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,5,2,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,2,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,7,1,0,1,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0
