TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,0,0,0,0,3,0,0,10,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,20,0,0,21,16,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,11,23,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,29,0,0,11,23,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,14,0,0,8,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,11,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,9,0,0,9,36,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,4,0,0,4,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,15,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,12,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,19,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,17,0,0,7,20,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,4,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,8,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,20,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,5,0,0,3,16,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,3,0,0,13,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,8,0,0,2,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,10,0,0,10,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,11,0,0,1,33,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,5,0,0,13,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,29,0,0,13,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,10,8,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,1,0,0,1,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,15,0,0,18,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,6,0,0,14,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,28,0,0,2,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,36,0,0,1,28,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,12,0,0,3,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,11,0,0,0,23,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,7,0,0,7,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,10,0,0,11,15,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,9,0,0,1,47,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,6,0,0,6,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,14,0,0,9,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,17,0,0,5,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,17,0,0,2,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,25,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,25,0,0,7,30,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,22,0,0,7,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,17,0,0,6,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,32,0,0,12,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,11,0,0,9,15,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,16,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,2,0,0,2,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,32,0,0,5,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,9,25,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,6,0,0,32,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,11,0,0,14,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,7,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,13,0,0,14,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,15,0,0,4,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,30,0,0,7,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,3,0,0,3,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,15,0,0,25,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,34,0,0,34,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,8,0,0,2,21,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,10,0,0,17,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,3,0,0,0,7,0,0,8,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,4,0,0,11,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,36,0,0,2,40,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,22,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,15,0,0,28,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,3,0,0,12,26,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,37,0,0,4,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,22,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,21,0,0,10,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,8,0,0,8,23,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,7,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,6,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,11,0,0,1,12,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,3,0,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,5,0,0,4,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,7,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,11,0,0,15,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,11,36,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,32,0,0,4,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,28,0,0,0,27,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,25,0,0,25,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,4,0,0,3,15,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,37,0,0,12,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,3,0,0,0,8,0,0,15,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,28,0,0,5,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,2,0,0,25,35,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,18,0,0,2,55,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,6,0,0,19,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,1,1,0,0,0,1,1
